name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,gisX,gisY
WOD_Ruins,0,WOD_Ruins_01,382,35,21,64,382213564,382.1640625,-35.5
WOD_FarmA,0,WOD_Farmaa04,385,37,107,21,3851073721,385.8359375,-37.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_01,381,38,21,110,3812138107,381.1640625,-38.1640625
WOD_FarmA,0,WOD_Farmaa02,384,38,64,107,3846438107,384.5,-38.1640625
WOD_BanditCamp,0,WOD_BanditCamp_01,381,39,107,64,3811073964,381.8359375,-39.5
WOD_FarmA,0,WOD_Farmaa01,383,39,54,21,383643921,383.5,-39.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_01,386,39,64,21,386643921,386.5,-39.8359375
WOD_BanditCamp,0,WOD_BanditCamp_08,388,39,107,21,3881073921,388.8359375,-39.8359375
WOD_FarmA,0,WOD_Farmaa00,389,39,21,107,3892139107,389.1640625,-39.1640625
WOD_Ruins,0,WOD_Ruins_06,389,39,107,107,38910739107,389.8359375,-39.1640625
WOD_BanditFort,0,WOD_BanditFort_01,390,39,72,64,390643964,390.5,-39.5
WOD_BanditCamp,0,WOD_BanditCamp_08,391,39,107,21,3911073921,391.8359375,-39.8359375
WOD_Ruins,0,WOD_Ruins_02,396,39,21,64,396213964,396.1640625,-39.5
WOD_FarmA,0,WOD_Farmaa02,400,39,107,21,4001073921,400.8359375,-39.8359375
WOD_FarmA,0,WOD_Farmaa00,383,40,54,64,383644064,383.5,-40.5
WOD_Ruins,0,WOD_Ruins_05,390,40,21,107,3902140107,390.1640625,-40.1640625
WOD_FarmA,0,WOD_Farmaa04,394,40,54,64,394644064,394.5,-40.5
WOD_Ruins,0,WOD_Ruins_01,402,40,21,21,402214021,402.1640625,-40.8359375
WOD_Ruins,0,WOD_Ruins_06,403,40,64,107,4036440107,403.5,-40.1640625
WOD_FarmA,0,WOD_Farmaa04,383,41,74,64,383644164,383.5,-41.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_04,392,41,64,21,392644121,392.5,-41.8359375
