name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,gisX,gisY
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_04,650,86,107,110,65010786107,650.8359375,-86.1640625
WOD_FarmA,0,WOD_Farmaa04,633,87,107,107,63310787107,633.8359375,-87.1640625
WOD_GuardTower,0,WOD_Guardtower_01,642,87,107,68,6421078764,642.8359375,-87.5
WOD_BanditFort,0,WOD_BanditFort_01,647,87,64,107,6476487107,647.5,-87.1640625
WOD_FarmA,0,WOD_Farmaa01,619,88,21,64,619218864,619.1640625,-88.5
WOD_Ruins,0,WOD_Ruins_05,619,88,64,107,6196488107,619.5,-88.1640625
WOD_BanditCamp,0,WOD_BanditCamp_09,624,88,21,107,6242188107,624.1640625,-88.1640625
WOD_FarmA,0,WOD_Farmaa02,625,88,21,107,6252188107,625.1640625,-88.1640625
WOD_BanditCamp,0,WOD_BanditCamp_03,633,88,21,107,6332188107,633.1640625,-88.1640625
WOD_FarmA,0,WOD_Farmaa03,633,88,64,21,633648821,633.5,-88.8359375
WOD_Ruins,0,WOD_Ruins_03,633,88,64,107,6336488107,633.5,-88.1640625
WOD_FarmA,0,WOD_Farmaa04,633,88,107,21,6331078821,633.8359375,-88.8359375
WOD_BanditCamp,0,WOD_BanditCamp_02,635,88,64,107,6356488107,635.5,-88.1640625
WOD_FarmA,0,WOD_Farmaa02,638,88,21,107,6382188107,638.1640625,-88.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Major_01,640,88,21,24,640218821,640.1640625,-88.8359375
WOD_Ruins,0,WOD_Ruins_02,645,88,64,21,645648821,645.5,-88.8359375
WOD_FarmA,0,WOD_Farmaa01,646,88,21,64,646218864,646.1640625,-88.5
WOD_BanditCamp,0,WOD_BanditCamp_07,647,88,21,68,647218864,647.1640625,-88.5
WOD_Ruins,0,WOD_Ruins_04,647,88,21,107,6472188107,647.1640625,-88.1640625
WOD_BanditCamp,0,WOD_BanditCamp_01,649,88,60,107,6496488107,649.5,-88.1640625
WOD_BanditFort,0,WOD_BanditFort_01,649,88,21,107,6492188107,649.1640625,-88.1640625
WOD_BanditFort,0,WOD_BanditFort_01,650,88,21,64,650218864,650.1640625,-88.5
WOD_FarmA,0,WOD_Farmaa02,620,89,107,107,62010789107,620.8359375,-89.1640625
WOD_FarmA,0,WOD_Farmaa01,625,89,21,21,625218921,625.1640625,-89.8359375
WOD_FarmA,0,WOD_Farmaa03,625,89,64,107,6256489107,625.5,-89.1640625
WOD_Ruins,0,WOD_Ruins_06,635,89,64,21,635648921,635.5,-89.8359375
WOD_GuardTower,0,WOD_Guardtower_01,639,89,64,69,639648964,639.5,-89.5
WOD_FarmA,0,WOD_Farmaa01,639,89,74,21,639648921,639.5,-89.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_05,639,89,21,107,6392189107,639.1640625,-89.1640625
WOD_FarmA,0,WOD_Farmaa00,640,89,107,107,64010789107,640.8359375,-89.1640625
WOD_Ruins,0,WOD_Ruins_06,645,89,107,64,6451078964,645.8359375,-89.5
WOD_BanditFort,0,WOD_BanditFort_01,649,89,59,107,6496489107,649.5,-89.1640625
WOD_Ruins,0,WOD_Ruins_05,649,89,69,21,649648921,649.5,-89.8359375
WOD_BanditCamp,0,WOD_BanditCamp_02,615,90,107,107,61510790107,615.8359375,-90.1640625
WOD_FarmA,0,WOD_Farmaa04,617,90,64,107,6176490107,617.5,-90.1640625
WOD_GuardTower,0,WOD_Guardtower_01,618,90,62,64,618649064,618.5,-90.5
WOD_Ruins,0,WOD_Ruins_03,618,90,21,21,618219021,618.1640625,-90.8359375
WOD_FarmA,0,WOD_Farmaa03,618,90,21,64,618219064,618.1640625,-90.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_07,618,90,107,107,61810790107,618.8359375,-90.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,619,90,64,107,6196490107,619.5,-90.1640625
WOD_BanditCamp,0,WOD_BanditCamp_05,629,90,21,21,629219021,629.1640625,-90.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_01,638,90,60,64,638649064,638.5,-90.5
WOD_BanditCamp,0,WOD_BanditCamp_07,649,90,58,64,649649064,649.5,-90.5
WOD_BanditCamp,0,WOD_BanditCamp_06,649,90,59,21,649649021,649.5,-90.8359375
WOD_BanditCamp,0,WOD_BanditCamp_02,649,90,68,107,6496490107,649.5,-90.1640625
WOD_FarmA,0,WOD_Farmaa04,649,90,107,64,6491079064,649.8359375,-90.5
WOD_BanditCamp,0,WOD_BanditCamp_05,650,90,21,21,650219021,650.1640625,-90.8359375
WOD_FarmA,0,WOD_Farmaa02,650,90,107,21,6501079021,650.8359375,-90.8359375
WOD_BanditFort,0,WOD_BanditFort_01,656,90,64,107,6566490107,656.5,-90.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_02,618,91,62,64,618649164,618.5,-91.5
WOD_GuardTower,0,WOD_Guardtower_01,618,91,61,21,618649121,618.5,-91.8359375
WOD_Ruins,0,WOD_Ruins_02,618,91,107,21,6181079121,618.8359375,-91.8359375
WOD_FarmA,0,WOD_Farmaa00,622,91,21,21,622219121,622.1640625,-91.8359375
WOD_Ruins,0,WOD_Ruins_03,622,91,64,21,622649121,622.5,-91.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_02,625,91,21,24,625219121,625.1640625,-91.8359375
WOD_Ruins,0,WOD_Ruins_05,631,91,21,64,631219164,631.1640625,-91.5
WOD_Shrine,0,WOD_Shrine_Zenithar_Minor_07,639,91,62,64,639649164,639.5,-91.5
WOD_FarmA,0,WOD_Farmaa00,639,91,74,21,639649121,639.5,-91.8359375
WOD_FarmA,0,WOD_Farmaa01,643,91,107,118,64310791107,643.8359375,-91.1640625
WOD_BanditCamp,0,WOD_BanditCamp_01,643,91,21,64,643219164,643.1640625,-91.5
WOD_Ruins,0,WOD_Ruins_02,643,91,107,21,6431079121,643.8359375,-91.8359375
WOD_FarmA,0,WOD_Farmaa03,649,91,21,35,649219121,649.1640625,-91.8359375
WOD_FarmA,0,WOD_Farmaa03,606,92,64,107,6066492107,606.5,-92.1640625
WOD_Ruins,0,WOD_Ruins_03,610,92,59,21,610649221,610.5,-92.8359375
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_06,617,92,64,60,617649264,617.5,-92.5
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_07,617,92,21,24,617219221,617.1640625,-92.8359375
WOD_FarmA,0,WOD_Farmaa04,619,92,107,64,6191079264,619.8359375,-92.5
WOD_BanditCamp,0,WOD_BanditCamp_09,620,92,21,64,620219264,620.1640625,-92.5
WOD_Ruins,0,WOD_Ruins_03,623,92,21,107,6232192107,623.1640625,-92.1640625
