name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,gisX,gisY
WOD_Ruins,0,WOD_Ruins_04,558,382,107,107,558107382107,558.8359375,-382.1640625
WOD_FarmA,0,WOD_Farmaa02,613,382,21,21,6132138221,613.1640625,-382.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,613,382,21,107,61321382107,613.1640625,-382.1640625
WOD_BanditCamp,0,WOD_BanditCamp_09,614,383,107,64,61410738364,614.8359375,-383.5
WOD_FarmA,0,WOD_Farmaa00,614,384,21,64,6142138464,614.1640625,-384.5
WOD_Ruins,0,WOD_Ruins_03,571,385,21,107,57121385107,571.1640625,-385.1640625
WOD_BanditCamp,0,WOD_BanditCamp_07,576,385,70,107,57664385107,576.5,-385.1640625
WOD_Ruins,0,WOD_Ruins_02,576,385,60,21,5766438521,576.5,-385.8359375
WOD_Ruins,0,WOD_Ruins_03,546,386,21,107,54621386107,546.1640625,-386.1640625
WOD_BanditCamp,0,WOD_BanditCamp_01,568,386,21,64,5682138664,568.1640625,-386.5
WOD_FarmB,0,WOD_Farmba00,589,386,64,107,58964386107,589.5,-386.1640625
WOD_FarmB,0,WOD_Farmba00,576,387,74,107,57664387107,576.5,-387.1640625
WOD_Ruins,0,WOD_Ruins_02,602,387,21,112,60221387107,602.1640625,-387.1640625
WOD_Ruins,0,WOD_Ruins_06,606,387,64,21,6066438721,606.5,-387.8359375
WOD_BanditCamp,0,WOD_BanditCamp_09,607,387,107,58,60710738764,607.8359375,-387.5
WOD_FarmB,0,WOD_Farmba04,581,388,107,64,58110738864,581.8359375,-388.5
WOD_FarmB,0,WOD_Farmba04,590,388,64,107,59064388107,590.5,-388.1640625
WOD_Ruins,0,WOD_Ruins_06,596,388,21,28,5962138821,596.1640625,-388.8359375
WOD_BanditCamp,0,WOD_BanditCamp_02,605,388,107,107,605107388107,605.8359375,-388.1640625
WOD_Shrine,0,WOD_Shrine_Stendarr_Minor_03,609,388,21,21,6092138821,609.1640625,-388.8359375
WOD_BanditCamp,0,WOD_BanditCamp_07,609,388,21,64,6092138864,609.1640625,-388.5
WOD_FarmA,0,WOD_Farmaa01,612,388,64,21,6126438821,612.5,-388.8359375
WOD_BanditFort,0,WOD_BanditFort_01,546,389,107,64,54610738964,546.8359375,-389.5
WOD_BanditCamp,0,WOD_BanditCamp_05,576,389,59,107,57664389107,576.5,-389.1640625
WOD_BanditCamp,0,WOD_BanditCamp_01,576,389,107,21,57610738921,576.8359375,-389.8359375
WOD_BanditFort,0,WOD_BanditFort_01,617,389,21,21,6172138921,617.1640625,-389.8359375
WOD_FarmA,0,WOD_Farmaa04,617,389,107,107,617107389107,617.8359375,-389.1640625
WOD_FarmB,0,WOD_Farmba03,521,390,107,64,52110739064,521.8359375,-390.5
WOD_Ruins,0,WOD_Ruins_05,528,390,107,107,528107390107,528.8359375,-390.1640625
WOD_BanditFort,0,WOD_BanditFort_01,594,390,107,21,59410739021,594.8359375,-390.8359375
WOD_FarmB,0,WOD_Farmba02,599,390,21,107,59921390107,599.1640625,-390.1640625
WOD_FarmB,0,WOD_Farmba01,518,391,21,54,5182139164,518.1640625,-391.5
WOD_FarmB,0,WOD_Farmba02,520,391,21,74,5202139164,520.1640625,-391.5
WOD_FarmB,0,WOD_Farmba04,528,391,21,64,5282139164,528.1640625,-391.5
WOD_BanditCamp,0,WOD_BanditCamp_09,541,391,64,107,54164391107,541.5,-391.1640625
WOD_BanditCamp,0,WOD_BanditCamp_03,588,391,64,107,58864391107,588.5,-391.1640625
WOD_Ruins,0,WOD_Ruins_02,595,391,64,21,5956439121,595.5,-391.8359375
WOD_BanditCamp,0,WOD_BanditCamp_08,601,391,64,21,6016439121,601.5,-391.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_02,613,391,64,60,6136439164,613.5,-391.5
WOD_FarmA,0,WOD_Farmaa02,618,391,21,35,6182139121,618.1640625,-391.8359375
WOD_BanditFort,0,WOD_BanditFort_01,534,392,21,64,5342139264,534.1640625,-392.5
WOD_BanditCamp,0,WOD_BanditCamp_05,548,392,107,21,54810739221,548.8359375,-392.8359375
WOD_Ruins,0,WOD_Ruins_03,568,392,64,107,56864392107,568.5,-392.1640625
WOD_Ruins,0,WOD_Ruins_02,581,392,107,60,58110739264,581.8359375,-392.5
WOD_Ruins,0,WOD_Ruins_02,582,392,107,68,58210739264,582.8359375,-392.5
WOD_OrcCamp,0,WOD_OrcCamp_Small_02,584,392,107,107,584107392107,584.8359375,-392.1640625
WOD_BanditCamp,0,WOD_BanditCamp_04,591,392,107,116,591107392107,591.8359375,-392.1640625
WOD_FarmA,0,WOD_Farmaa00,614,392,21,21,6142139221,614.1640625,-392.8359375
WOD_BanditFort,0,WOD_BanditFort_01,614,392,107,21,61410739221,614.8359375,-392.8359375
WOD_OrcCamp,0,WOD_OrcCamp_Small_01,616,392,107,21,61610739221,616.8359375,-392.8359375
WOD_FarmA,0,WOD_Farmaa00,621,392,21,64,6212139264,621.1640625,-392.5
WOD_FarmB,0,WOD_Farmba00,521,393,74,64,5216439364,521.5,-393.5
WOD_FarmB,0,WOD_Farmba00,551,393,107,35,55110739321,551.8359375,-393.8359375
WOD_Ruins,0,WOD_Ruins_03,602,393,21,107,60221393107,602.1640625,-393.1640625
WOD_FarmB,0,WOD_Farmba00,610,393,107,107,610107393107,610.8359375,-393.1640625
WOD_FarmB,0,WOD_Farmba04,614,393,107,74,61410739364,614.8359375,-393.5
WOD_BanditCamp,0,WOD_BanditCamp_02,615,393,107,21,61510739321,615.8359375,-393.8359375
WOD_FarmA,0,WOD_Farmaa02,618,393,21,21,6182139321,618.1640625,-393.8359375
WOD_Ruins,0,WOD_Ruins_03,510,394,107,107,510107394107,510.8359375,-394.1640625
WOD_BanditCamp,0,WOD_BanditCamp_07,511,394,107,107,511107394107,511.8359375,-394.1640625
WOD_BanditCamp,0,WOD_BanditCamp_04,557,394,21,21,5572139421,557.1640625,-394.8359375
